sentence_id	dependent_id	dependent	dep_lemma	UPOS	XPOS	head_id	dependency_type	dependency_distance	dd_abs
19	15	的	的	PART	DEC	14	case	-1	1
19	16	必要	必要	ADJ	JJ	18	amod	2	2
19	17	机械	机械	NOUN	NN	18	nmod	1	1
19	18	设备	设备	NOUN	NN	34	nsubj	16	16
19	19	，	，	PUNCT	,	18	punct	-1	1
19	20	虽	虽	ADP	IN	22	case	2	2
19	21	很	很	ADV	RB	22	advmod	1	1
19	22	简陋	简陋	ADJ	JJ	34	xcomp	12	12
19	23	，	，	PUNCT	,	22	punct	-1	1
19	24	但	但	ADV	RB	34	mark	10	10
19	25	他们	他	PRON	PRP	34	nsubj	9	9
19	26	如果	如果	ADP	IN	27	case	1	1
19	27	勤勉	勤勉	VERB	VV	34	xcomp	7	7
19	28	努力	努力	VERB	VV	27	xcomp	-1	1
19	29	，	，	PUNCT	,	27	punct	-2	2
19	30	一	一	NUM	CD	31	nummod	1	1
19	31	日	日	NOUN	NNB	34	nmod:tmod	3	3
19	32	也	也	ADV	RB	34	mark	2	2
19	33	能	能	AUX	MD	34	aux	1	1
19	34	成针	成针	VERB	VV	0	root	-34	34
19	35	十二	十二	NUM	CD	36	nummod	1	1
19	36	磅	磅	NOUN	NNB	34	obj	-2	2
19	37	。	。	PUNCT	.	34	punct	-3	3
EOS
